Actual,Predicted
288,278.69
268,228.675
274,370.79
182,223.785
543,398.54
316,296.06
275,442.92
684,614.73
218,271.27
490,424.465
477,361.13
314,295.095
649,542.02
155,229.125
321,328.12
281,251.845
317,398.79
129,225.085
362,281.705
157,231.125
598,479.41
310,287.055
356,299.96
276,241.505
335,328.095
508,363.27
355,358.29
559,419.74
850,940.06
235,258.545
353,331.115
571,362.65
198,257.87
302,372.91
244,227.015
252,201.35
332,382.395
368,378.615
262,360.475
895,764.975
277,351.32
458,484.895
368,400.025
434,324.585
382,459.81
299,411.57
240,237.19
235,217.62
727,730.715
265,350.245
540,472.81
511,553.015
628,677.11
192,165.345
210,327.79
291,335.04
396,441.315
293,292.47
309,379.775
418,419.775
312,293.71
3584,3732.21
383,497.56
671,583.755
456,374.565
1030,899.39
250,330.415
160,225.485
180,196.895
305,339.365
322,259.525
566,532.01
418,372.16
263,263.335
934,882.17
535,411.52
241,223.75
483,453.13
330,361.135
515,655.655
346,385.8
210,323.41
554,447.885
618,476.05
615,525.06
465,392.99
159,246.13
713,583.255
246,274.49
516,532.81
472,428.655
910,859.915
572,597.125
725,691.345
1075,932.55
596,470.725
319,390.87
434,459.055
167,234.3
1626,1551.885
526,505.64
484,434.535
368,295.75
661,667.66
302,419.96
247,457.11
316,483.62
432,572.43
217,368.715
338,384.9
269,289.275
535,538.845
470,497.265
763,706.99
513,498.53
263,366.185
518,485.885
3925,4093.495
206,267.365
373,340.615
571,609.61
947,987.705
556,541.335
324,290.135
669,705.85
933,862.895
427,308.23
520,419.985
359,308.44
366,475.17
439,595.775
419,488.21
786,880.97
365,484.76
188,221.715
360,353.545
567,565.425
449,370.355
172,282.265
319,476.35
268,268.755
302,267.755
452,368.44
437,403.89
276,262.82
527,441.155
644,645.615
674,517.2
253,224.255
369,372.805
321,275.725
321,290.185
438,363.335
548,531.18
413,559.785
360,315.395
443,347.955
358,366.535
184,215.335
264,338.67
357,363.465
533,545.55
273,352.79
615,438.525
228,295.75
472,455.265
744,762.31
968,1010.09
460,338.07
375,286.83
325,334.775
601,593.485
393,274.42
282,394.735
330,390.68
992,944.215
524,433.87
221,291.725
362,397.365
527,401.505
994,923.895
463,324.22
369,412.425
947,869.22
417,388.695
408,278.095
424,300.615
492,565.37
386,342.94
535,618.635
374,330.255
307,424.43
697,579.715
1770,1822.95
503,390.82
544,520.315
1848,1819.755
185,248.205
149,136.245
732,745.14
311,408.005
554,492.13
941,763.15
617,493.94
563,610.925
372,466.37
143,212.585
470,442.61
504,459.905
393,325.48
881,761.15
389,344.115
639,576.34
412,378.97
348,254.115
347,303.825
335,246.365
956,723.645
435,405.415
516,460.16
377,365.395
559,565.065
226,236.46
150,184.91
361,387.545
648,502.74
301,358.455
653,672.965
385,367.41
374,418.665
213,234.1
466,469.995
364,303.305
690,636.97
652,515.225
302,264.28
675,521.815
600,644.44
441,428.125
514,426.255
203,198.685
443,351.66
782,755.865
424,546.685
588,614.215
266,294.845
232,335.15
545,560.635
396,306.91
426,344.365
450,440.185
421,335.225
861,922.32
202,264.04
411,566.905
572,611.14
294,369.295
846,604.21
496,496.82
607,553.92
491,423.45
420,400.845
203,284.97
615,570.81
700,654.47
829,768.6
138,231.745
200,275.855
249,333.22
435,531.82
175,296.775
597,592.555
562,429.065
440,447.07
649,603.22
411,318.135
297,292.85
365,373.145
513,649.26
554,460.805
586,596.67
354,305.135
176,230.82
152,183.595
626,564.24
238,286.365
287,245.71
601,641.705
388,343.34
144,275.58
378,410.645
267,302.56
482,435.695
621,742.53
524,490.38
169,227.795
293,232.57
388,273.84
342,264.12
336,400.395
432,347.43
933,933.82
470,479.19
248,291.225
296,397.525
536,543.37
154,293.98
194,248.575
611,509.28
466,387.58
397,382.6
373,371.73
584,595.33
544,483.555
715,668.885
253,396.48
139,235.205
339,343.055
315,497.655
436,341.49
175,193.295
254,301.895
569,401.99
636,711.58
366,456.32
405,446.24
463,409.735
449,559.83
245,329.2
279,338.48
815,882.865
344,491.17
386,388.205
459,406.73
438,439.59
450,448.095
384,463.345
282,331.89
559,450.005
160,275.475
359,383.645
616,568.17
416,310.93
912,780.755
468,444.14
197,218.845
581,563.19
462,498.83
307,505.785
159,120.17
157,180.26
318,288.895
696,619.3
404,415.875
292,333.6
425,491.425
594,641.67
299,325.055
353,448.88
139,326.825
646,609.12
483,371.275
440,373.775
263,352.065
551,587.355
438,423.275
430,486.205
367,426.615
647,546.1
445,343.81
690,890.01
354,309.07
221,302.115
248,258.99
391,272.34
314,356.36
647,531.51
618,586.8
528,436.885
421,383.95
349,320.29
150,229.19
417,421.49
632,596.895
129,220.46
619,558.485
306,235.145
382,310.595
302,295.315
333,422.795
353,285.38
421,476.515
371,359.885
533,500.705
176,172.765
479,625.345
517,546.52
228,257.965
506,448.73
936,889.465
662,566.525
258,286.29
279,240.72
366,242.37
216,235.185
332,272.705
184,183.825
461,446.28
407,560.86
418,433.645
442,464.915
241,233.785
891,885.145
440,405.34
332,467.165
276,320.875
605,508.0
613,508.55
395,321.52
531,449.73
624,586.885
204,258.23
221,266.55
349,422.78
400,439.585
296,312.28
138,142.335
266,319.345
371,397.52
406,412.64
582,512.015
369,378.705
438,307.655
451,538.13
658,621.795
189,215.24
762,626.0
1788,1529.745
591,410.53
275,254.815
486,340.72
423,447.33
207,243.975
400,360.83
445,640.88
373,419.475
270,257.165
304,289.34
408,356.01
426,344.22
398,437.26
306,224.5
234,357.91
535,451.6
194,274.28
461,460.11
572,499.08
258,338.585
272,271.525
1031,907.165
166,238.435
1842,1976.7
376,292.44
513,428.935
179,253.68
526,453.215
1115,1029.195
676,611.45
560,613.355
456,341.45
332,296.3
286,265.23
439,441.835
258,257.06
320,467.08
280,291.47
283,239.6
789,763.13
663,542.55
190,196.815
332,317.41
339,420.115
643,673.12
412,450.955
343,434.19
249,235.235
170,135.7
491,440.48
785,917.905
228,242.78
2436,2279.205
516,417.725
283,351.795
634,529.02
431,584.95
225,276.765
460,359.265
157,236.065
539,536.935
900,1107.52
497,564.06
171,254.575
801,918.29
568,547.975
147,195.925
358,418.965
346,383.815
570,394.845
400,316.745
227,233.785
820,664.98
346,362.835
163,233.205
322,215.185
522,678.575
718,613.275
369,509.77
470,516.455
167,231.11
763,613.16
309,373.155
523,425.34
390,297.48
245,339.56
841,932.17
253,202.11
485,351.925
270,271.945
381,333.675
213,377.19
459,545.955
421,458.6
483,442.1
543,551.14
315,386.315
490,514.97
349,329.175
726,711.34
412,290.955
287,340.83
540,570.62
276,238.715
768,634.095
937,974.65
361,344.77
440,456.995
475,371.255
197,177.615
462,372.585
285,404.815
590,540.855
232,225.065
227,213.59
511,443.695
310,265.175
447,557.61
400,267.71
273,292.31
245,323.015
303,288.515
373,368.27
435,440.18
430,372.63
446,379.485
646,684.76
226,218.225
207,278.06
348,291.89
560,548.245
222,434.505
302,284.715
205,367.295
220,298.05
196,296.165
649,684.51
215,254.685
431,551.465
345,364.415
252,226.41
249,284.51
537,414.99
305,422.35
986,955.925
522,510.7
343,318.745
263,305.355
350,423.64
279,302.645
466,354.375
458,550.535
723,557.55
356,338.3
181,201.48
278,293.23
907,863.325
256,296.71
597,704.525
386,480.61
346,480.875
317,272.125
606,527.605
210,236.88
868,749.77
146,232.655
211,297.43
555,579.575
492,415.345
182,243.76
241,284.97
187,238.975
441,490.33
385,444.99
298,342.46
334,325.765
342,296.265
229,306.155
387,458.515
289,313.46
285,246.04
231,365.985
464,472.74
558,696.105
277,411.455
431,385.575
597,606.3
777,670.055
359,306.885
508,477.14
664,572.53
336,339.495
292,304.71
824,936.76
389,474.545
280,378.82
392,316.87
173,259.675
860,705.775
658,545.95
577,735.095
346,332.74
509,500.68
327,293.875
260,258.095
652,600.095
290,316.105
256,336.39
515,381.68
314,303.13
276,278.32
387,352.57
183,223.615
394,430.605
199,231.57
520,469.51
341,399.83
719,540.85
320,466.16
407,333.695
421,452.555
400,356.61
263,280.04
172,301.615
332,256.12
284,403.525
335,273.025
123,256.16
560,472.365
259,316.305
350,439.295
212,249.585
1045,900.245
409,573.445
492,482.165
349,373.44
219,216.935
918,878.355
551,554.71
134,249.045
360,340.705
403,386.44
526,398.095
147,266.09
532,493.635
189,233.82
449,441.32
285,233.61
497,455.47
341,289.485
591,627.205
285,318.855
279,283.85
616,717.955
335,374.15
615,467.34
342,372.015
998,996.155
492,561.775
150,207.315
852,881.88
1045,858.82
206,170.825
381,431.96
317,304.235
1079,898.14
183,336.095
299,391.815
556,368.725
506,615.56
334,240.25
126,176.6
841,687.415
229,195.78
407,541.895
331,295.805
186,168.165
365,297.065
219,400.825
874,798.21
274,324.32
366,290.4
957,797.185
116,249.64
471,499.45
340,324.645
378,436.81
332,349.16
422,352.255
246,243.185
310,261.91
296,284.81
551,393.635
359,422.99
619,633.84
411,504.1
616,609.64
282,277.81
343,293.56
145,231.85
148,230.905
413,449.345
529,461.5
402,382.885
689,531.125
521,600.005
564,531.545
410,449.7
408,427.685
494,416.34
363,398.78
542,529.14
288,280.61
553,520.92
457,487.44
134,129.34
354,342.77
210,371.19
473,466.435
259,242.55
414,456.31
522,372.415
854,719.19
532,530.73
359,409.275
915,901.12
429,403.255
450,435.08
312,321.04
360,466.47
340,266.91
354,304.875
367,378.02
523,499.68
394,433.685
429,332.39
204,321.445
356,414.965
235,274.665
322,366.95
433,338.16
152,168.01
465,576.715
194,149.41
333,328.015
449,467.455
152,274.295
222,300.35
3619,3569.625
765,662.09
405,457.385
251,367.795
311,299.44
253,317.86
663,590.43
380,370.02
363,355.775
756,651.095
343,447.425
367,396.98
183,280.68
570,509.705
414,416.03
722,751.895
545,543.99
328,344.83
886,943.215
140,182.85
444,504.11
691,623.245
316,498.075
494,473.175
243,205.665
188,219.975
643,561.55
554,761.825
354,516.42
278,285.335
492,405.945
482,400.485
281,347.305
229,296.505
406,406.025
380,455.59
306,250.245
548,553.185
320,315.105
455,460.865
225,260.8
458,552.02
257,329.235
463,488.98
204,198.05
888,735.225
332,411.39
490,553.085
239,327.86
221,282.89
825,788.83
261,347.365
264,236.83
598,503.035
923,893.215
365,277.51
445,612.475
199,260.695
570,604.19
881,851.545
458,487.39
341,240.93
346,267.745
347,313.805
293,401.225
326,302.91
512,548.43
249,299.005
253,258.865
279,334.05
383,397.61
316,268.855
535,403.775
533,506.375
443,286.715
683,472.495
275,298.42
511,440.225
558,528.445
288,371.575
216,406.32
536,553.03
415,461.7
298,252.14
331,298.005
366,405.755
611,518.795
322,284.55
302,415.025
334,440.605
252,349.72
319,369.655
288,368.275
292,307.39
173,166.58
278,313.315
186,338.9
592,539.28
302,254.95
523,390.35
318,425.02
312,335.1
483,483.92
368,272.835
382,390.69
222,309.995
513,490.325
316,475.59
693,636.715
762,643.38
418,429.605
186,310.04
174,310.63
309,318.465
425,450.995
289,283.225
271,423.905
255,401.55
324,470.865
340,323.9
648,556.325
402,512.705
338,374.38
436,384.585
286,318.62
470,496.585
613,532.68
296,416.855
204,242.895
205,219.975
350,309.11
384,396.87
576,425.385
365,364.66
221,231.12
491,586.38
413,432.065
377,346.525
499,419.665
212,292.38
286,379.79
653,637.59
308,361.76
303,323.705
525,438.14
891,793.545
456,429.415
388,347.305
216,253.01
379,441.27
223,240.9
480,541.3
716,495.81
302,417.26
1521,1403.59
935,975.685
678,486.7
268,210.53
760,615.805
589,489.42
779,662.815
520,580.085
265,225.78
477,416.905
218,369.79
220,384.72
512,480.515
230,217.17
224,225.755
340,469.61
542,556.85
588,478.32
414,394.94
623,558.505
174,248.865
793,593.385
470,480.3
447,389.685
241,247.65
518,507.38
512,562.825
427,424.195
228,252.73
140,237.11
269,283.64
404,406.745
242,316.345
344,377.315
300,355.61
629,546.635
242,313.695
217,207.89
432,435.325
203,243.005
285,271.025
151,202.76
487,373.72
440,311.09
301,241.69
296,235.255
540,552.715
265,203.01
311,398.765
472,460.07
176,208.975
293,275.23
218,227.37
193,319.465
393,481.855
243,267.86
490,591.79
492,453.795
313,437.355
160,222.52
829,823.92
626,648.025
569,638.68
299,303.875
537,588.445
305,340.82
246,301.4
480,530.49
647,601.875
316,358.055
301,259.155
402,352.785
481,406.91
391,366.955
402,440.625
614,584.445
399,286.295
690,675.395
729,761.695
276,327.685
543,490.28
595,548.185
400,384.775
462,387.175
804,917.38
579,590.47
207,267.99
384,423.98
440,331.555
310,367.455
743,586.53
366,279.405
431,379.23
274,362.81
280,375.49
633,550.575
794,912.975
337,275.955
484,481.64
291,260.93
284,229.065
456,347.075
350,291.36
449,391.865
546,445.335
619,497.79
602,543.065
206,216.015
408,487.64
615,619.12
258,370.57
326,457.01
381,493.72
496,396.38
491,650.92
230,318.47
280,450.71
340,346.215
417,434.37
768,894.18
292,330.24
502,547.475
488,477.075
312,343.455
400,336.005
491,376.335
507,461.155
609,523.305
519,525.0
301,324.74
471,479.58
455,490.875
570,561.095
235,225.905
240,189.515
905,780.965
536,558.82
559,498.07
189,339.175
549,482.025
292,413.31
552,490.085
539,489.365
824,853.54
418,541.9
306,224.96
455,486.38
197,237.96
2120,2164.585
780,793.425
606,583.22
109,176.025
401,434.295
492,456.64
349,368.84
316,253.085
578,476.935
567,458.27
343,464.87
8704,6226.595
570,596.98
477,355.79
712,720.205
791,679.2
292,335.945
558,408.76
570,649.08
272,251.72
233,329.875
453,476.445
446,346.375
236,281.525
487,376.84
579,432.645
333,560.66
428,422.69
292,237.79
407,429.505
532,447.285
314,324.535
301,434.195
3904,3727.45
253,273.825
222,307.01
496,340.125
664,562.585
500,528.55
197,238.425
1023,889.61
463,347.585
331,223.655
508,465.025
297,349.56
205,251.39
618,599.825
257,364.455
492,537.65
331,295.275
529,520.465
450,465.29
281,209.83
383,316.295
681,807.91
213,226.11
172,234.91
747,648.2
317,347.645
165,209.98
632,613.75
216,229.0
456,423.035
305,306.985
146,250.495
306,287.765
447,443.505
595,602.095
344,478.745
277,288.325
968,811.125
608,521.51
293,283.37
215,308.365
236,264.88
395,317.33
356,308.97
325,275.13
449,554.84
446,683.595
1041,999.4
392,423.315
559,546.785
532,469.65
395,337.325
473,524.51
578,569.56
225,233.69
375,516.7
319,272.695
258,244.12
562,428.8
436,520.41
253,411.81
754,738.755
463,508.205
208,187.24
399,375.615
438,444.715
558,519.805
455,407.93
241,244.6
625,542.78
233,246.07
229,213.105
1032,844.015
215,220.14
418,349.07
396,519.48
621,475.07
362,502.705
574,484.165
484,364.65
398,429.41
303,327.66
747,627.65
325,452.22
79,141.875
605,490.865
300,326.245
550,557.265
338,401.695
336,341.535
348,292.525
259,363.865
267,260.185
657,579.705
171,283.565
753,841.23
739,609.965
594,647.16
270,360.49
538,562.685
362,342.38
353,235.18
704,575.755
502,383.465
718,783.06
287,314.87
315,477.135
583,705.19
584,475.67
248,292.86
439,474.97
335,408.295
3027,2978.76
99,261.34
596,632.59
483,484.31
119,137.99
433,407.875
372,335.24
595,595.475
217,387.595
429,371.455
301,489.42
2232,2348.75
275,419.25
500,410.72
267,271.97
710,558.71
552,575.51
284,327.55
174,271.09
189,251.275
528,420.845
417,541.37
293,229.045
499,442.355
199,182.14
1216,1372.22
569,441.09
277,272.51
430,457.62
415,479.17
288,311.6
471,406.165
375,376.57
438,349.07
260,260.475
327,410.615
404,510.58
302,333.96
600,596.0
168,245.425
383,440.37
369,310.99
446,482.13
313,458.155
127,277.91
473,401.335
496,402.51
350,353.44
373,340.59
510,377.58
227,238.34
476,416.885
406,523.39
367,321.385
604,732.6
289,411.365
835,867.28
519,409.475
249,321.28
866,855.525
2465,2401.02
636,567.0
607,596.95
676,785.525
227,314.335
377,403.15
661,546.625
310,322.74
468,563.29
544,492.09
408,555.8
3346,3496.79
286,409.62
338,374.995
258,301.01
356,435.345
599,479.41
386,373.075
248,277.49
606,596.965
489,322.945
351,414.61
232,320.05
324,355.385
312,305.845
383,389.915
336,451.465
392,511.865
179,253.0
181,289.605
383,364.64
735,731.89
483,508.015
201,192.09
313,331.295
352,410.525
234,238.165
227,256.48
201,265.095
260,387.41
416,450.615
433,393.74
496,615.145
395,338.565
350,302.75
1018,878.895
243,205.57
388,365.82
342,341.42
185,199.89
296,339.415
196,243.26
307,373.015
280,393.56
226,256.14
878,841.48
220,258.45
606,620.385
919,869.19
332,429.9
389,421.855
257,296.68
378,323.885
263,213.155
994,975.03
277,282.015
226,262.3
349,355.42
369,510.815
473,394.405
300,377.245
376,431.045
532,502.595
187,262.835
341,309.795
679,629.79
279,265.375
666,568.455
161,179.04
485,368.765
652,600.07
287,237.74
945,838.195
342,433.855
589,560.125
409,395.11
318,255.09
635,566.575
282,248.57
179,156.56
235,244.76
255,318.785
557,524.75
175,264.32
586,477.55
313,301.095
479,361.32
415,397.5
139,242.475
235,295.235
190,300.46
376,347.305
206,238.94
195,280.195
293,326.84
569,562.26
195,154.25
344,382.515
251,243.025
316,308.1
2022,1977.955
335,346.52
233,235.955
510,494.605
238,392.845
467,577.23
398,295.11
492,534.09
261,195.92
420,541.925
1965,1871.675
311,213.275
234,252.905
362,389.26
207,220.095
178,245.89
365,338.925
698,579.94
646,765.495
161,160.305
331,283.94
285,295.8
381,542.785
197,250.64
441,338.315
646,583.2
638,639.295
164,227.885
327,483.96
160,253.025
389,543.175
471,472.85
281,260.97
939,768.92
296,327.12
281,247.575
418,481.7
558,498.68
338,341.6
303,262.32
228,295.99
307,441.655
373,573.525
276,375.745
550,701.99
581,623.965
224,225.415
307,242.77
657,583.15
615,691.835
384,276.85
236,322.88
690,764.9
420,324.795
422,350.57
506,459.86
337,363.955
731,601.255
525,450.19
180,204.785
462,493.595
341,293.06
200,357.96
325,479.135
387,468.975
130,220.19
358,331.775
235,212.86
428,505.525
619,616.93
404,369.735
662,569.99
353,388.15
530,376.335
287,267.895
186,281.0
263,266.64
595,596.56
473,369.6
550,547.265
262,324.62
394,345.895
619,494.19
638,601.755
447,489.25
294,305.9
445,592.645
685,880.47
559,448.735
442,397.015
793,897.07
495,520.345
235,238.23
240,244.005
281,474.265
326,238.15
206,211.39
365,336.615
320,300.775
581,487.855
528,600.965
264,309.925
395,372.04
871,890.93
439,491.285
532,424.855
347,364.955
554,461.095
751,599.765
468,432.285
863,769.69
224,236.46
637,785.365
924,876.855
385,340.475
300,266.96
553,396.25
493,442.165
404,321.885
461,528.285
326,410.905
347,492.89
266,330.03
504,389.46
355,411.3
500,480.715
382,505.725
479,505.545
630,757.31
357,351.325
324,363.5
475,536.085
531,407.715
145,270.975
226,405.68
366,424.955
290,285.055
415,454.69
381,321.285
549,423.83
174,225.28
299,236.7
428,411.89
326,292.265
532,396.545
478,404.415
299,410.085
445,442.33
210,186.31
257,392.505
476,497.02
211,283.41
278,440.665
342,301.405
701,752.56
358,239.145
470,377.895
403,445.275
391,416.53
419,426.24
486,482.07
1021,820.89
329,315.445
250,213.365
194,274.795
755,647.18
73,154.63
293,317.815
231,222.0
285,228.35
446,372.385
293,349.23
833,810.79
416,418.475
602,579.71
205,283.585
204,246.765
223,270.45
616,512.85
268,243.98
544,507.28
515,474.18
468,423.42
237,211.32
464,560.085
319,360.89
653,637.8
375,312.28
207,254.98
302,426.835
427,467.905
628,506.0
4584,4810.725
148,231.185
438,522.31
269,215.24
523,394.02
